会社コード,店舗コード,日付,伝票no,明細no,処理区分,処理名称,時分,処理種別１,処理種別２,処理番号,担当者コード,顧客コード,性別,年齢,会員ランク,地区,加算ポイント,使用ポイント,喪失ポイント,手入力ポイント,カードポイント,預かりポイント,商品コード,商品名,ＪＡＮ,単価,数量,合計金額,現在庫,移動平均金額,原価,税種別,受取現金,単価修正,受取現金種別,仕入先,メーカー,サブジャンル,カードno,カード会社no,カード内容,カード金額,クレジット,リボ,外税税金,内税税金,預かり金,移動先,切出日時,更新日時
"20657","0004","2025-01-24",5,1,3,"仕入","10:02:00",2,,,82,"67",0,0,,,,,,,,,"207000468000","ﾊﾟﾙｽｲｰﾄｶﾛﾘｰ 90%ｶｯﾄ 200g","4987306049666",630,10,6300,13,630,630,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-01-24 10:23:31","2025-01-24 10:26:46"
"20657","0004","2025-01-24",6,1,3,"仕入","10:04:00",2,,,82,"67",0,0,,,,,,,,,"100000183000","大正漢方胃腸薬 220錠","4987306009776",1573,2,3146,2,1573,1573,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-01-24 10:23:31","2025-01-24 10:26:46"
"20657","0004","2025-01-24",6,2,3,"仕入","10:04:00",2,,,82,"67",0,0,,,,,,,,,"100000178000","大正漢方胃腸薬 100錠","4987306009790",878,1,878,2,838,798,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-01-24 10:23:31","2025-01-24 10:26:46"
"20657","0004","2025-01-24",6,3,3,"仕入","10:04:00",2,,,82,"67",0,0,,,,,,,,,"135001936000","COVID-19　ﾗﾋﾞｯﾄﾞﾃｽﾄ(一般用)","4987306036055",791,12,9492,13,791,791,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-01-24 10:23:31","2025-01-24 10:26:46"
"20657","0004","2025-01-24",6,4,3,"仕入","10:04:00",2,,,82,"67",0,0,,,,,,,,,"111000366000","ﾘｱｯﾌﾟX5ﾁｬｰｼﾞ60ml","4987306058040",5033,6,30198,12,5033,5033,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-01-24 10:23:31","2025-01-24 10:26:46"
"20657","0004","2025-01-24",6,5,3,"仕入","10:04:00",2,,,82,"67",0,0,,,,,,,,,"105000127000","新ﾋﾞｵﾌｪﾙﾐﾝS錠 48錠","4987306059160",340,3,1020,3,340,340,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-01-24 10:23:31","2025-01-24 10:26:46"
"20657","0004","2025-01-24",6,6,3,"仕入","10:04:00",2,,,82,"67",0,0,,,,,,,,,"100000304000","大正胃腸薬K 230錠","4987306010871",1474,1,1474,1,1474,1474,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-01-24 10:23:31","2025-01-24 10:26:46"
"20657","0004","2025-01-24",10,1,3,"仕入","10:25:00",2,,,82,"65",0,0,,,,,,,,,"108000276000","錠Aｱｽｹﾞﾝ 120錠","4976084101475",1200,1,1200,2,1200,1200,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-24 10:53:31","2025-01-24 10:56:51"
"20657","0004","2025-01-24",10,2,3,"仕入","10:25:00",2,,,82,"65",0,0,,,,,,,,,"105000032000","新ｺﾝﾁｰﾑ錠 360錠","4976084021070",900,2,1800,2,900,900,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-24 10:53:31","2025-01-24 10:56:51"
"20657","0004","2025-01-24",10,3,3,"仕入","10:25:00",2,,,82,"65",0,0,,,,,,,,,"119000026000","ｱｲﾙﾋﾞｰﾛｲﾔﾙ目薬 10ml","4976084150503",500,10,5000,11,500,500,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-24 10:53:31","2025-01-24 10:56:51"
"20657","0004","2025-01-24",11,1,3,"仕入","10:25:00",2,,,82,"65",0,0,,,,,,,,,"207002005000","生還研の眠活のすすめplus 60粒","4976084236627",2450,6,14700,6,2450,2450,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-24 10:53:31","2025-01-24 10:56:51"
"20657","0004","2025-01-24",41,1,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"405000072000","部分入れ歯用ﾎﾟﾘﾃﾞﾝﾄ 48錠","4901080701718",478,1,478,2,478,478,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,2,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"136001738000","桐灰はるｶｲﾛﾐﾆ10袋","4901548603745",253,2,506,4,253,253,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,3,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"116000009000","ｱﾘﾅﾐﾝA 60錠","4987123145374",1008,1,1008,1,1008,1008,"0",,0,"1",168,2,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,4,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"117000012000","ｱﾘﾅﾐﾝV 50ml×10本","4987123138604",1760,1,1760,10,1760,1762,"0",,0,"1",168,2,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,5,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"107000287000","★新ﾙﾙＡｺﾞｰﾙﾄﾞDX α 60錠","4987107625458",1105,1,1105,1,1105,1105,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,6,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"108000008000","★浅田飴 咳止めﾄﾞﾛｯﾌﾟ 36錠","4987206010445",408,1,408,1,408,408,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,7,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"135000063000","H071 三角巾 105cm×105cm×150cm","4902522700702",271,1,271,1,271,271,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,8,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"300000448000","ｻﾞｰﾈｸﾘｰﾑ 100g ｼﾞｬｰ","4987028113522",715,1,715,1,715,715,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,9,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"108000232000","龍角散 43g","4987240210245",855,1,855,1,855,855,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,10,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"108000280000","ﾍﾞﾝｻﾞﾌﾞﾛｯｸS錠 36錠","49675030",945,1,945,1,945,945,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,11,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"402000106000","ｹｱﾘｰｳﾞ L 16枚 CL-16L","4987167031251",218,2,436,3,218,218,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,12,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"402000110000","ｹｱﾘｰｳﾞ M 20枚 CL-20M","4987167035457",206,1,206,4,206,206,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,13,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"405000026000","新ﾎﾟﾘｸﾞﾘｯﾌﾟ無添加 40g","4901080703316",560,1,560,1,560,560,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,14,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"111000367000","ｺﾛｽｷﾝ","4987145100146",539,1,539,2,539,539,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,15,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"207000905000","ﾒｲﾊﾞﾗﾝｽMiniｶｯﾌﾟ ｽﾄﾛﾍﾞﾘｰ味","49721546",178,2,356,2,178,178,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,16,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"207000906000","ﾒｲﾊﾞﾗﾝｽMiniｶｯﾌﾟ ﾊﾞﾅﾅ味","49721737",178,2,356,2,178,178,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,17,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"207001711000","ﾒｲﾊﾞﾗﾝｽﾐﾆｶｯﾌﾟﾖｰｸﾞﾙﾄ125ｍｌ","4902705095434",178,2,356,2,178,178,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,18,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"300000466000","ﾕｰｽｷﾝﾁｭｰﾌﾞ 40g ﾐｯﾌｨｰﾃﾞｻﾞｲﾝ","4987353190113",320,1,320,1,320,320,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,19,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"135000545000","ｸﾘｰﾝｺｯﾄﾝｱｲ 16包","4971032001142",198,2,396,8,197,195,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,20,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"100000312000","ｷｬﾍﾞｼﾞﾝｺｰﾜａﾌﾟﾗｽ 100錠","4987973125328",887,1,887,1,887,887,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,21,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"136001783000","ｷﾚｲｷﾚｲ薬用手指の消毒ｽﾌﾟﾚｰ","4903301318620",320,1,320,1,320,395,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-24",41,22,3,"仕入","15:26:00",2,,,188,"168",0,0,,,,,,,,,"117000308000","ﾋﾞﾙﾄﾝ3000ﾌﾟﾗｽ 100ml×10本","4987307421416",440,5,2200,9,440,440,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-24 15:53:29","2025-01-24 15:57:24"
"20657","0004","2025-01-27",2,1,3,"仕入","09:56:00",2,,,188,"23",0,0,,,,,,,,,"207001855000","自然王国 生しぼりしょうが湯","4982070740467",570,1,570,2,570,570,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-01-27 10:25:26","2025-01-27 10:26:48"
"20657","0004","2025-01-28",29,1,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"108000233000","龍角散ﾀﾞｲﾚｸﾄｽﾃｨｯｸﾋﾟｰﾁ16包","4987240210733",441,1,441,1,441,441,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,2,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"402000520000","ｽﾋﾟｰﾙ膏ﾜﾝﾀｯﾁEX 指・足 M 12枚","4987167051358",475,1,475,1,475,475,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,3,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"108000275000","★ﾑｺﾀﾞｲﾝ去たん錠Pro500 10錠","4987904101391",904,1,904,1,904,904,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,4,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"111000043000","ｵﾛﾅｲﾝH軟膏 30g","4987035085614",264,1,264,2,264,264,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,5,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"112000118000","ﾋﾋﾞｹｱ軟膏 15g","4987426002060",946,1,946,2,946,946,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,6,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"402000358000","ﾒﾃﾞｨｹｱ大きめ救急ﾊﾞﾝ 5枚 Lｻｲｽﾞ","4987227027217",303,1,303,2,303,303,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,7,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"402000110000","ｹｱﾘｰｳﾞ M 20枚 CL-20M","4987167035457",206,1,206,5,206,206,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,8,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"207001410000","たんきりのど飴 120g","4950233494113",150,1,150,2,150,150,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,9,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"109000146000","★ﾛｷｿﾌﾟﾛﾌｪﾝ錠 12錠","4987343084910",195,20,3900,27,195,195,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,10,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"100000310000","ｷｬﾍﾞｼﾞﾝｺｰﾜαﾌﾟﾗｽ 300錠","4987973126226",1841,1,1841,1,1841,1841,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,11,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"119000090000","新ｶﾀﾘﾝK点眼用0.005% 15ml","4987123147606",440,4,1760,4,440,440,"0",,0,"1",168,2,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-28",29,12,3,"仕入","14:00:00",2,,,188,"168",0,0,,,,,,,,,"111000318000","ｹﾗﾁﾅﾐﾝ乳状液20 100g","4987067252206",960,1,960,1,960,960,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-28 14:22:50","2025-01-28 14:27:11"
"20657","0004","2025-01-29",2,1,3,"仕入","09:27:00",2,,,188,"15",0,0,,,,,,,,,"207001165000","養命酒製造ｸﾛﾓｼﾞのど飴","4987236019067",208,1,208,1,208,208,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-01-29 09:55:25","2025-01-29 09:57:40"
"20657","0004","2025-01-29",9,1,3,"仕入","10:58:00",2,,,82,"65",0,0,,,,,,,,,"117000082000","若甦内服液G 5本","4976084018919",1500,40,60000,62,1500,1500,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-29 11:25:26","2025-01-29 11:26:52"
"20657","0004","2025-01-29",9,2,3,"仕入","10:58:00",2,,,82,"65",0,0,,,,,,,,,"117000087000","若甦ﾉﾝｶﾌｪ内服液G 5本入","4976084019015",1500,20,30000,64,1500,1500,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-29 11:25:26","2025-01-29 11:26:52"
"20657","0004","2025-01-29",9,3,3,"仕入","10:58:00",2,,,82,"65",0,0,,,,,,,,,"106000061000","大草丸 460丸","4976084171225",550,20,11000,78,550,550,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-29 11:25:26","2025-01-29 11:26:52"
"20657","0004","2025-01-29",9,4,3,"仕入","10:58:00",2,,,82,"65",0,0,,,,,,,,,"106000115000","大草丸1200丸","4976084171270",1300,15,19500,64,1300,1300,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-29 11:25:26","2025-01-29 11:26:52"
"20657","0004","2025-01-29",9,5,3,"仕入","10:58:00",2,,,82,"65",0,0,,,,,,,,,"106000116000","大草丸3600丸","4976084171287",3425,3,10275,22,3425,3425,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-29 11:25:26","2025-01-29 11:26:52"
"20657","0004","2025-01-29",29,1,3,"仕入","15:17:00",2,,,188,"145",0,0,,,,,,,,,"703000029000","ﾌﾟﾗﾂﾎﾞ 100gｷｬｯﾌﾟ青(50入)","4900000004199",1550,1,1550,1,1550,1550,"0",,0,"1",145,0,0,,,,,,,,,,,"2025-01-29 15:25:27","2025-01-29 15:27:05"
"20657","0004","2025-01-29",32,1,3,"仕入","15:23:00",2,,,188,"23",0,0,,,,,,,,,"207001855000","自然王国 生しぼりしょうが湯","4982070740467",570,1,570,2,570,570,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-01-29 15:25:27","2025-01-29 15:27:05"
"20657","0004","2025-01-31",4,1,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"100000312000","ｷｬﾍﾞｼﾞﾝｺｰﾜａﾌﾟﾗｽ 100錠","4987973125328",887,1,887,1,887,887,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,2,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"113000345000","ﾏｷﾛﾝS 75ml","4987774065496",442,2,884,2,442,442,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,3,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"404000227000","ﾃﾞﾝﾀﾙﾎﾟﾘｽDX 80g","4510262618005",790,1,790,1,790,790,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,4,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"112000024000","★ｻﾛﾝﾊﾟｽ 80枚","4987188100561",661,1,661,2,661,661,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,5,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"108000234000","龍角散ﾀﾞｲﾚｸﾄｽﾃｨｯｸﾐﾝﾄ16包","4987240210535",441,1,441,1,441,441,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,6,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"109000169000","★ﾊﾞﾌｧﾘﾝﾌﾟﾚﾐｱﾑDX20錠","4903301303572",680,1,680,1,680,680,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,7,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"109000083000","★ﾊﾞﾌｧﾘﾝ 20錠","4903301010975",419,1,419,1,419,419,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,8,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"109000084000","★ﾊﾞﾌｧﾘﾝ 40錠","4903301010968",748,1,748,1,748,748,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,9,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"113000352000","ﾏｯｷﾝZ 80ml","4901957030316",109,1,109,3,109,109,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,10,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"111000154000","★ﾌｪﾐﾆｰﾅ軟膏 15g","4987072009550",554,1,554,1,554,554,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,11,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"403000309000","防水ﾌｨﾙﾑﾛｰﾙ100 100mm×1m","4957584005296",291,1,291,1,291,291,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,12,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"136000519000","さくらﾍﾞﾝｼﾞﾝ 500ml","4968276026109",270,1,270,1,270,270,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,13,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"136001739000","桐灰はるｶｲﾛ10個入","4901548603721",304,1,304,5,304,304,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,14,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"136001738000","桐灰はるｶｲﾛﾐﾆ10袋","4901548603745",253,1,253,2,253,253,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,15,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"207001410000","たんきりのど飴 120g","4950233494113",150,1,150,3,150,150,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,16,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"135000545000","ｸﾘｰﾝｺｯﾄﾝｱｲ 16包","4971032001142",198,3,594,8,198,195,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",4,17,3,"仕入","10:46:00",2,,,188,"168",0,0,,,,,,,,,"112000225000","★ﾛｷﾌﾟﾌｪﾝﾃｰﾌﾟ７枚","4987435556011",282,1,282,3,282,282,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-01-31 10:50:07","2025-01-31 10:56:59"
"20657","0004","2025-01-31",8,1,3,"仕入","11:28:00",2,,,82,"65",0,0,,,,,,,,,"207001945000","ﾚﾊﾞｺｰﾙα250ml×4","4976084016274",4150,22,91300,36,4150,4150,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-01-31 11:54:13","2025-01-31 11:57:08"
"20657","0004","2025-02-03",2,1,3,"仕入","09:58:00",2,,,188,"23",0,0,,,,,,,,,"135001736000","ﾜﾝﾀｯﾁﾍﾞﾘｵｾﾝｻｰ 30枚","4987935231968",3080,4,12320,4,3080,3080,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-03 10:22:15","2025-02-03 10:28:10"
"20657","0004","2025-02-03",2,2,3,"仕入","09:58:00",2,,,188,"23",0,0,,,,,,,,,"135001735000","ﾜﾝﾀｯﾁｱｸﾛﾗﾝｾｯﾄ 30本","4987935231395",385,4,1540,4,385,385,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-03 10:22:15","2025-02-03 10:28:10"
"20657","0004","2025-02-04",2,1,3,"仕入","09:32:00",2,,,188,"15",0,0,,,,,,,,,"207001255000","ｽｳｨｰﾄﾏｰﾋﾞｰ ﾌﾙｰﾂﾐｯｸｽｷｬﾝﾃﾞｨｰ49g","4534551012091",182,2,364,3,182,182,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-04 09:54:55","2025-02-04 09:56:38"
"20657","0004","2025-02-04",14,1,3,"仕入","11:01:00",2,,,179,"23",0,0,,,,,,,,,"207001854000","自然王国 生しぼりしょうが入り甘酒","4982070740511",570,1,570,1,570,570,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-04 11:24:56","2025-02-04 11:26:55"
"20657","0004","2025-02-04",15,1,3,"仕入","11:01:00",2,,,179,"23",0,0,,,,,,,,,"207001854000","自然王国 生しぼりしょうが入り甘酒","4982070740511",570,1,570,2,570,570,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-04 11:24:56","2025-02-04 11:26:55"
"20657","0004","2025-02-04",39,1,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"207000673000","龍角散ののどすっきり飴 ｶｼｽ&ﾌﾞﾙｰﾍﾞﾘｰ","4987240631422",234,2,468,2,234,234,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,2,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"207000479000","ぶどう糖100% 18粒","4901922713008",153,1,153,1,153,153,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,3,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"107000277000","★小児用ｼﾞｷﾆﾝｼﾛｯﾌﾟ 30ml","4987305116413",330,2,660,2,330,330,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,4,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"403000336000","ﾈｯﾄ包帯 指用","4571114465208",109,1,109,1,109,109,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,5,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"119000085000","★新VﾛｰﾄEX 13ml","4987241100996",435,1,435,2,435,435,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,6,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"100000287000","★ﾌｧﾓﾁｼﾞﾝ錠「ｸﾆﾋﾛ」12錠","4987343100726",395,1,395,2,377,395,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,7,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"119000203000","★ﾋｱﾚｲﾝS 5ml","4987084311764",655,1,655,1,655,704,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,8,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"109000155000","★ﾛｷｿﾆﾝSﾌﾟﾚﾐｱﾑ 24錠","4987107619013",870,1,870,2,859,870,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
